Price,Year of built,Size(m2),Floor,HeatingType,N_elevators,N_FacilitiesNearBy(Park),N_SchoolNearBy(Total)
302654,2007,137.7752083,12,individual_heating,5,1,5
302654,2006,83.89144512,12,individual_heating,11,0,11
302654,1986,105.0733382,3,central_heating,27,1,6
303539,2007,80.63983872,12,individual_heating,16,2,10
303539,2006,84.91337856,9,individual_heating,11,0,7
303539,2005,84.91337856,21,individual_heating,0,0,15
303539,2015,77.29532928,19,individual_heating,10,0,11
303539,2015,59.82955776,16,individual_heating,24,1,5
303982,2009,84.91337856,5,individual_heating,5,1,5
304424,2006,106.745593,10,individual_heating,11,0,7
304424,2009,84.5417664,17,individual_heating,5,1,5
304424,2006,84.5417664,20,individual_heating,0,0,9
305309,2006,161.9299987,5,individual_heating,11,0,7
305309,2007,137.7752083,8,individual_heating,5,1,5
305309,2007,129.5068378,5,individual_heating,10,1,8
305309,2013,84.5417664,2,individual_heating,14,1,11
305309,1993,163.6022534,15,individual_heating,20,0,17
305309,2006,84.91337856,17,individual_heating,11,0,7
305309,1986,127.9274861,4,central_heating,27,1,6
305309,2014,78.31726272,19,individual_heating,20,0,17
305309,2007,84.91337856,29,individual_heating,10,1,8
305309,2009,84.5417664,14,individual_heating,5,1,5
305309,2015,59.82955776,25,individual_heating,24,1,5
305309,1993,119.6591155,14,individual_heating,20,0,17
305309,2008,77.01662016,16,individual_heating,14,1,9
306194,2007,128.8565165,26,individual_heating,16,2,10
307079,2006,191.0086502,8,individual_heating,11,0,7
307079,2007,151.3390522,3,individual_heating,5,1,5
307079,2007,128.8565165,2,individual_heating,16,2,10
307079,2007,137.7752083,20,individual_heating,5,1,5
307079,2007,134.1519898,28,individual_heating,5,1,5
307079,2013,84.5417664,12,individual_heating,14,1,11
307079,2007,102.4720531,5,individual_heating,10,1,8
307079,2014,78.59597184,15,individual_heating,20,0,17
307079,1986,127.9274861,2,central_heating,27,1,6
307079,2006,83.89144512,15,individual_heating,11,0,11
307079,2006,84.5417664,13,individual_heating,0,0,9
307079,2006,84.5417664,10,individual_heating,0,0,9
307079,2008,77.01662016,16,individual_heating,14,1,9
307079,2015,59.82955776,22,individual_heating,10,0,11
307522,2007,80.63983872,22,individual_heating,16,2,10
307964,2006,161.9299987,15,individual_heating,11,0,7
307964,2007,118.2655699,9,individual_heating,5,1,5
307964,2007,118.2655699,7,individual_heating,5,1,5
307964,2007,118.2655699,8,individual_heating,5,1,5
307964,2007,118.2655699,6,individual_heating,5,1,5
307964,2006,133.5016685,19,individual_heating,11,0,7
307964,2008,108.4178477,20,individual_heating,14,1,9
307964,2007,80.63983872,5,individual_heating,16,2,10
307964,2008,84.91337856,24,individual_heating,14,1,9
307964,2014,78.31726272,6,individual_heating,20,0,17
307964,2009,84.5417664,18,individual_heating,5,1,5
308849,2008,108.4178477,7,individual_heating,14,1,9
308849,2007,80.63983872,19,individual_heating,16,2,10
308849,2006,106.745593,20,individual_heating,11,0,7
308849,2007,80.63983872,26,individual_heating,16,2,10
308849,2007,80.63983872,21,individual_heating,16,2,10
308849,2007,80.63983872,17,individual_heating,16,2,10
308849,2006,84.91337856,14,individual_heating,11,0,7
309292,2007,129.5068378,25,individual_heating,10,1,8
309292,2014,84.91337856,3,individual_heating,20,0,17
309292,2007,84.91337856,27,individual_heating,10,1,8
309734,2007,137.7752083,15,individual_heating,5,1,5
309734,2007,80.63983872,21,individual_heating,16,2,10
309734,2007,80.63983872,12,individual_heating,16,2,10
309734,1993,217.1144045,15,individual_heating,20,0,17
309734,2013,84.5417664,21,individual_heating,14,1,11
309734,2013,84.5417664,1,individual_heating,14,1,11
309734,2013,84.26305728,1,individual_heating,14,1,11
309734,1993,119.6591155,3,individual_heating,20,0,17
309734,1993,163.6022534,24,individual_heating,20,0,17
309734,2005,109.9971994,6,individual_heating,0,0,15
309734,2007,80.63983872,4,individual_heating,16,2,10
309734,1993,163.6022534,13,individual_heating,20,0,17
309734,2008,84.91337856,11,individual_heating,14,1,9
309734,2014,78.31726272,25,individual_heating,20,0,17
309734,2007,80.63983872,15,individual_heating,16,2,10
309734,2014,84.5417664,3,individual_heating,20,0,17
309734,2014,78.31726272,6,individual_heating,20,0,17
309734,2006,84.91337856,7,individual_heating,11,0,7
309734,1993,134.802311,8,individual_heating,20,0,17
310079,2007,152.6396947,9,individual_heating,16,2,10
310150,2007,128.8565165,2,individual_heating,16,2,10
310176,2014,78.31726272,7,individual_heating,20,0,17
310309,2007,152.6396947,9,individual_heating,16,2,10
310619,2014,78.59597184,14,individual_heating,20,0,17
311061,2006,84.5417664,19,individual_heating,0,0,9
311504,2006,161.9299987,9,individual_heating,11,0,7
311504,2013,84.5417664,8,individual_heating,14,1,11
311504,2007,80.63983872,18,individual_heating,16,2,10
311504,2007,80.63983872,4,individual_heating,16,2,10
312389,2007,128.8565165,26,individual_heating,16,2,10
312389,2007,129.5068378,24,individual_heating,10,1,8
312389,2008,84.91337856,2,individual_heating,14,1,9
312389,1978,123.2823341,1,individual_heating,4,0,11
313274,2007,134.1519898,24,individual_heating,5,1,5
313274,2014,78.31726272,26,individual_heating,20,0,17
314159,2006,191.0086502,15,individual_heating,11,0,7
314159,2007,137.7752083,15,individual_heating,5,1,5
314159,2006,161.9299987,19,individual_heating,11,0,7
314159,2007,137.7752083,23,individual_heating,5,1,5
314159,2007,137.7752083,15,individual_heating,5,1,5
314159,2013,84.26305728,20,individual_heating,14,1,11
314159,2013,84.5417664,15,individual_heating,14,1,11
314159,2013,84.26305728,8,individual_heating,14,1,11
314159,1993,217.1144045,23,individual_heating,20,0,17
314159,2007,80.63983872,26,individual_heating,16,2,10
314159,1993,163.6022534,4,individual_heating,20,0,17
314159,2006,84.91337856,8,individual_heating,11,0,7
314159,1993,134.802311,12,individual_heating,20,0,17
314159,2014,78.59597184,24,individual_heating,20,0,17
314159,2007,102.4720531,6,individual_heating,10,1,8
314159,2006,84.91337856,11,individual_heating,11,0,7
314159,1993,134.802311,9,individual_heating,20,0,17
314159,2014,78.59597184,15,individual_heating,20,0,17
314159,2006,84.91337856,15,individual_heating,11,0,7
314690,2007,128.8565165,5,individual_heating,16,2,10
315044,2007,80.63983872,22,individual_heating,16,2,10
315044,2007,102.4720531,12,individual_heating,10,1,8
315044,2014,78.31726272,9,individual_heating,20,0,17
315929,2007,123.9326554,3,individual_heating,5,1,5
315929,2007,123.9326554,3,individual_heating,5,1,5
315929,2007,137.7752083,12,individual_heating,5,1,5
315929,2007,131.8294138,9,individual_heating,10,1,8
315929,2007,80.63983872,9,individual_heating,16,2,10
315929,2008,84.91337856,14,individual_heating,14,1,9
316371,2008,84.91337856,6,individual_heating,14,1,9
316814,2007,137.7752083,23,individual_heating,5,1,5
316814,2005,109.9971994,18,individual_heating,0,0,15
316814,2008,84.91337856,14,individual_heating,14,1,9
317699,2007,118.2655699,13,individual_heating,5,1,5
317699,2007,118.2655699,10,individual_heating,5,1,5
317699,2007,137.7752083,11,individual_heating,5,1,5
317699,2007,118.2655699,15,individual_heating,5,1,5
317699,2007,118.2655699,10,individual_heating,5,1,5
317699,2007,118.2655699,12,individual_heating,5,1,5
317699,2007,128.8565165,24,individual_heating,16,2,10
317699,2014,84.26305728,6,individual_heating,20,0,17
317699,2015,84.5417664,11,individual_heating,24,1,5
317699,2014,78.31726272,20,individual_heating,20,0,17
318584,2007,128.8565165,22,individual_heating,16,2,10
318584,2007,128.8565165,10,individual_heating,16,2,10
318584,2007,128.8565165,11,individual_heating,16,2,10
318584,2006,161.9299987,6,individual_heating,11,0,7
318584,2006,191.0086502,14,individual_heating,11,0,7
318584,2007,137.7752083,7,individual_heating,5,1,5
318584,2007,131.8294138,29,individual_heating,10,1,8
318584,2007,134.1519898,21,individual_heating,5,1,5
318584,2007,137.7752083,13,individual_heating,5,1,5
318584,2007,126.9055526,19,individual_heating,10,1,8
318584,2007,131.8294138,19,individual_heating,10,1,8
318584,2007,137.7752083,11,individual_heating,5,1,5
318584,2013,84.5417664,6,individual_heating,14,1,11
318584,2007,80.63983872,11,individual_heating,16,2,10
318584,2007,80.63983872,4,individual_heating,16,2,10
318584,2013,84.26305728,13,individual_heating,14,1,11
318584,1993,163.6022534,15,individual_heating,20,0,17
318584,2008,84.91337856,11,individual_heating,14,1,9
318584,2006,84.5417664,15,individual_heating,0,0,9
318584,2008,84.91337856,19,individual_heating,14,1,9
318584,2006,84.91337856,20,individual_heating,11,0,7
318584,2006,84.91337856,9,individual_heating,11,0,7
318584,2008,84.91337856,9,individual_heating,14,1,9
318584,2007,84.91337856,6,individual_heating,10,1,8
319469,2007,128.8565165,30,individual_heating,16,2,10
319469,2007,137.7752083,24,individual_heating,5,1,5
319469,2007,151.3390522,7,individual_heating,5,1,5
319469,2007,134.1519898,20,individual_heating,5,1,5
320345,2007,141.1197178,5,individual_heating,16,2,10
320353,2007,128.8565165,18,individual_heating,16,2,10
320353,2007,152.6396947,2,individual_heating,16,2,10
320353,2006,133.5016685,30,individual_heating,11,0,7
320353,2007,131.8294138,21,individual_heating,10,1,8
320353,2006,84.91337856,8,individual_heating,11,0,7
320353,2005,109.9971994,7,individual_heating,0,0,15
320353,2008,84.91337856,17,individual_heating,14,1,9
320353,2007,80.63983872,2,individual_heating,16,2,10
320469,2007,152.6396947,22,individual_heating,16,2,10
321238,2007,131.8294138,20,individual_heating,10,1,8
321238,2013,84.5417664,34,individual_heating,14,1,11
321238,2014,78.59597184,29,individual_heating,20,0,17
321238,2007,80.63983872,2,individual_heating,16,2,10
321238,2015,59.82955776,30,individual_heating,24,1,5
321681,2014,78.31726272,4,individual_heating,20,0,17
322123,2007,80.63983872,26,individual_heating,16,2,10
322123,2006,84.91337856,22,individual_heating,11,0,7
322123,2014,78.59597184,20,individual_heating,20,0,17
322150,2007,152.6396947,6,individual_heating,16,2,10
322566,2007,152.6396947,24,individual_heating,16,2,10
322814,2007,152.6396947,23,individual_heating,16,2,10
323008,2007,128.8565165,21,individual_heating,16,2,10
323008,2007,134.5236019,30,individual_heating,10,1,8
323008,2007,118.2655699,21,individual_heating,5,1,5
323008,2007,118.2655699,12,individual_heating,5,1,5
323008,2014,84.26305728,9,individual_heating,20,0,17
323008,2008,84.91337856,14,individual_heating,14,1,9
323008,2005,109.9971994,13,individual_heating,0,0,15
323008,2005,109.9971994,6,individual_heating,0,0,15
323008,2014,84.91337856,4,individual_heating,20,0,17
323008,2014,84.5417664,2,individual_heating,20,0,17
323008,2014,78.31726272,12,individual_heating,20,0,17
323008,2014,78.31726272,15,individual_heating,20,0,17
323008,2008,84.91337856,4,individual_heating,14,1,9
323008,2015,59.82955776,33,individual_heating,24,1,5
323088,2007,152.6396947,8,individual_heating,16,2,10
323389,2007,152.6396947,15,individual_heating,16,2,10
323893,2007,128.8565165,16,individual_heating,16,2,10
323893,2006,131.1790925,18,individual_heating,11,0,7
323893,2014,78.31726272,15,individual_heating,20,0,17
323982,2007,134.5236019,30,individual_heating,10,1,8
324610,2007,152.6396947,16,individual_heating,16,2,10
324778,2006,131.1790925,18,individual_heating,11,0,7
324778,1986,127.9274861,3,central_heating,27,1,6
324778,2007,102.4720531,7,individual_heating,10,1,8
324778,2014,78.31726272,18,individual_heating,20,0,17
324778,2006,84.91337856,9,individual_heating,11,0,7
325221,2008,108.4178477,15,individual_heating,14,1,9
325221,2014,78.59597184,28,individual_heating,20,0,17
325221,2014,78.31726272,22,individual_heating,20,0,17
325663,2007,128.8565165,19,individual_heating,16,2,10
325663,2013,84.5417664,24,individual_heating,14,1,11
325663,2013,84.5417664,29,individual_heating,14,1,11
325663,1986,121.9816915,4,central_heating,27,1,6
325663,2014,78.31726272,27,individual_heating,20,0,17
325663,2008,84.91337856,25,individual_heating,14,1,9
326548,2007,123.9326554,4,individual_heating,5,1,5
326548,2007,123.9326554,4,individual_heating,5,1,5
326548,2007,123.9326554,5,individual_heating,5,1,5
326548,2014,84.5417664,8,individual_heating,20,0,17
326548,2007,80.63983872,12,individual_heating,16,2,10
326548,2014,84.91337856,6,individual_heating,20,0,17
326548,2008,84.91337856,8,individual_heating,14,1,9
327433,2007,118.2655699,22,individual_heating,5,1,5
327433,2007,118.2655699,25,individual_heating,5,1,5
327433,2007,128.8565165,30,individual_heating,16,2,10
327433,2006,161.9299987,6,individual_heating,11,0,7
327433,1993,217.1144045,17,individual_heating,20,0,17
327433,2013,84.5417664,17,individual_heating,14,1,11
327433,2007,80.63983872,25,individual_heating,16,2,10
327433,2007,80.63983872,11,individual_heating,16,2,10
327433,2013,84.5417664,6,individual_heating,14,1,11
327433,2007,118.2655699,18,individual_heating,5,1,5
327433,2014,84.5417664,7,individual_heating,20,0,17
327433,2014,84.26305728,5,individual_heating,20,0,17
327433,2014,78.59597184,13,individual_heating,20,0,17
327433,2014,84.91337856,20,individual_heating,20,0,17
327433,1986,127.9274861,7,central_heating,27,1,6
327433,2007,102.4720531,8,individual_heating,10,1,8
327433,2007,80.63983872,9,individual_heating,16,2,10
327433,2014,84.91337856,2,individual_heating,20,0,17
327433,2006,84.91337856,13,individual_heating,11,0,7
327433,2005,109.9971994,20,individual_heating,0,0,15
327433,2014,84.26305728,4,individual_heating,20,0,17
327433,2008,84.91337856,15,individual_heating,14,1,9
328318,2007,128.8565165,36,individual_heating,16,2,10
329203,2007,157.0061376,6,individual_heating,5,1,5
329203,2014,84.91337856,9,individual_heating,20,0,17
329203,2014,78.59597184,23,individual_heating,20,0,17
329646,2015,84.5417664,13,individual_heating,24,1,5
330088,2006,191.0086502,21,individual_heating,11,0,7
330088,2005,109.9971994,15,individual_heating,0,0,15
330088,2014,78.31726272,13,individual_heating,20,0,17
330088,1993,134.802311,24,individual_heating,20,0,17
330088,2007,102.4720531,20,individual_heating,10,1,8
330088,2007,80.63983872,24,individual_heating,16,2,10
330088,2014,84.91337856,18,individual_heating,20,0,17
330088,2014,84.26305728,10,individual_heating,20,0,17
330088,2008,84.91337856,12,individual_heating,14,1,9
330088,2015,77.29532928,17,individual_heating,10,0,11
330973,2013,84.5417664,27,individual_heating,14,1,11
330973,2005,109.9971994,17,individual_heating,0,0,15
330973,2007,80.63983872,5,individual_heating,16,2,10
330973,2014,78.59597184,17,individual_heating,20,0,17
331265,2007,128.8565165,7,individual_heating,16,2,10
331415,2008,84.91337856,19,individual_heating,14,1,9
331858,2006,191.0086502,3,individual_heating,11,0,7
331858,2007,151.3390522,17,individual_heating,5,1,5
331858,2013,84.5417664,13,individual_heating,14,1,11
331858,2007,129.5068378,10,individual_heating,10,1,8
331858,2013,84.26305728,30,individual_heating,14,1,11
331858,2007,80.63983872,22,individual_heating,16,2,10
331858,2008,84.91337856,9,individual_heating,14,1,9
331858,2007,102.4720531,12,individual_heating,10,1,8
331858,2014,84.5417664,16,individual_heating,20,0,17
331858,2007,80.63983872,7,individual_heating,16,2,10
331858,2007,80.63983872,5,individual_heating,16,2,10
331858,2007,80.63983872,17,individual_heating,16,2,10
331858,2007,80.63983872,2,individual_heating,16,2,10
331858,2008,84.91337856,19,individual_heating,14,1,9
331858,2014,84.5417664,4,individual_heating,20,0,17
331858,2014,84.26305728,22,individual_heating,20,0,17
331858,2014,78.59597184,16,individual_heating,20,0,17
331858,2014,78.31726272,12,individual_heating,20,0,17
332743,2007,128.8565165,24,individual_heating,16,2,10
332743,2006,161.9299987,7,individual_heating,11,0,7
332743,2006,161.9299987,18,individual_heating,11,0,7
332743,2014,84.91337856,8,individual_heating,20,0,17
333628,2007,128.8565165,17,individual_heating,16,2,10
333628,2007,128.8565165,14,individual_heating,16,2,10
333628,2007,128.8565165,16,individual_heating,16,2,10
333628,2007,128.8565165,8,individual_heating,16,2,10
333628,2007,151.3390522,15,individual_heating,5,1,5
333628,2007,131.8294138,28,individual_heating,10,1,8
333628,2013,84.5417664,5,individual_heating,14,1,11
333628,1993,134.802311,4,individual_heating,20,0,17
333628,2014,84.5417664,27,individual_heating,20,0,17
333628,2014,84.5417664,13,individual_heating,20,0,17
334070,2007,128.8565165,21,individual_heating,16,2,10
334070,2007,152.6396947,4,individual_heating,16,2,10
334513,2007,80.63983872,10,individual_heating,16,2,10
334513,2007,80.63983872,5,individual_heating,16,2,10
334513,2014,84.5417664,17,individual_heating,20,0,17
334513,2014,84.5417664,27,individual_heating,20,0,17
334513,2014,84.26305728,16,individual_heating,20,0,17
334513,2014,84.91337856,11,individual_heating,20,0,17
334513,2014,84.26305728,25,individual_heating,20,0,17
334513,2008,84.91337856,17,individual_heating,14,1,9
334955,2014,84.5417664,5,individual_heating,20,0,17
335398,2007,80.63983872,5,individual_heating,16,2,10
335398,2007,80.63983872,8,individual_heating,16,2,10
335398,2014,78.31726272,17,individual_heating,20,0,17
335398,2008,84.91337856,10,individual_heating,14,1,9
336283,2007,152.6396947,7,individual_heating,16,2,10
336283,2007,141.1197178,22,individual_heating,16,2,10
336283,2007,141.1197178,21,individual_heating,16,2,10
336283,2006,161.9299987,11,individual_heating,11,0,7
336283,2006,131.1790925,30,individual_heating,11,0,7
336283,2013,84.5417664,24,individual_heating,14,1,11
336283,2008,108.4178477,3,individual_heating,14,1,9
336283,2007,118.2655699,7,individual_heating,5,1,5
336283,1993,163.6022534,4,individual_heating,20,0,17
336283,2007,80.63983872,9,individual_heating,16,2,10
336283,2005,109.9971994,7,individual_heating,0,0,15
336283,1986,127.9274861,12,central_heating,27,1,6
336283,2013,84.26305728,11,individual_heating,14,1,11
336283,2015,84.5417664,3,individual_heating,24,1,5
336283,1993,134.802311,8,individual_heating,20,0,17
336283,2015,84.91337856,23,individual_heating,10,0,11
336283,2014,84.26305728,29,individual_heating,20,0,17
336283,2014,84.91337856,10,individual_heating,20,0,17
336283,2015,84.5417664,13,individual_heating,24,1,5
336283,2007,80.63983872,10,individual_heating,16,2,10
336283,2015,77.94565056,14,individual_heating,10,0,11
336283,2005,109.9971994,7,individual_heating,0,0,15
336283,2007,80.63983872,22,individual_heating,16,2,10
336283,2014,84.91337856,7,individual_heating,20,0,17
336283,2014,84.91337856,10,individual_heating,20,0,17
336283,1993,163.6022534,12,individual_heating,20,0,17
336283,1986,127.9274861,6,central_heating,27,1,6
336283,2007,80.63983872,5,individual_heating,16,2,10
337168,2007,137.7752083,3,individual_heating,5,1,5
337168,2007,118.2655699,27,individual_heating,5,1,5
337168,2007,137.7752083,3,individual_heating,5,1,5
337168,2007,118.2655699,26,individual_heating,5,1,5
337168,2007,123.9326554,9,individual_heating,5,1,5
337168,2007,123.9326554,6,individual_heating,5,1,5
337168,2007,123.9326554,8,individual_heating,5,1,5
337168,2014,84.26305728,23,individual_heating,20,0,17
338053,2007,128.8565165,18,individual_heating,16,2,10
338053,2007,152.6396947,3,individual_heating,16,2,10
338053,2014,84.91337856,9,individual_heating,20,0,17
338053,2014,84.91337856,10,individual_heating,20,0,17
338053,2014,84.91337856,16,individual_heating,20,0,17
338053,2014,84.91337856,25,individual_heating,12,0,0
338938,2007,152.6396947,14,individual_heating,16,2,10
338938,2007,80.63983872,24,individual_heating,16,2,10
338938,2013,84.26305728,8,individual_heating,14,1,11
338938,2007,80.63983872,8,individual_heating,16,2,10
338938,2014,84.91337856,22,individual_heating,20,0,17
339035,2007,152.6396947,29,individual_heating,16,2,10
339513,2007,152.6396947,22,individual_heating,16,2,10
339823,2007,80.63983872,9,individual_heating,16,2,10
339823,2007,80.63983872,12,individual_heating,16,2,10
339823,1993,163.6022534,6,individual_heating,20,0,17
339823,2006,84.5417664,20,individual_heating,0,0,9
340707,2007,128.8565165,42,individual_heating,16,2,10
340707,2006,161.9299987,6,individual_heating,11,0,7
340707,2007,152.6396947,25,individual_heating,16,2,10
340707,2007,128.8565165,2,individual_heating,16,2,10
340707,2007,80.63983872,20,individual_heating,16,2,10
340707,2008,84.91337856,10,individual_heating,14,1,9
340707,2014,84.91337856,11,individual_heating,20,0,17
340707,2014,84.91337856,7,individual_heating,12,0,0
340707,2007,80.63983872,13,individual_heating,16,2,10
340707,2014,84.26305728,17,individual_heating,20,0,17
340707,2014,84.91337856,4,individual_heating,12,0,0
340707,2014,84.91337856,4,individual_heating,12,0,0
340707,2007,102.4720531,6,individual_heating,10,1,8
341150,2014,84.91337856,29,individual_heating,20,0,17
341592,2007,134.5236019,29,individual_heating,10,1,8
341592,2007,152.6396947,24,individual_heating,16,2,10
341592,2007,80.63983872,11,individual_heating,16,2,10
342477,2006,161.9299987,3,individual_heating,11,0,7
342477,2013,84.26305728,14,individual_heating,14,1,11
342477,2014,84.91337856,6,individual_heating,12,0,0
342477,1993,163.6022534,16,individual_heating,20,0,17
342920,2007,102.4720531,23,individual_heating,10,1,8
343362,2006,191.0086502,2,individual_heating,11,0,7
343362,2007,128.8565165,29,individual_heating,16,2,10
343362,2007,123.9326554,13,individual_heating,5,1,5
343362,2008,108.4178477,11,individual_heating,14,1,9
343362,1986,127.9274861,4,central_heating,27,1,6
343362,2014,84.91337856,13,individual_heating,12,0,0
343362,2014,84.5417664,23,individual_heating,20,0,17
343628,2007,152.6396947,27,individual_heating,16,2,10
344247,2007,134.5236019,30,individual_heating,10,1,8
344247,2006,131.1790925,25,individual_heating,11,0,7
344247,1986,127.9274861,4,central_heating,27,1,6
344247,2013,84.5417664,10,individual_heating,14,1,11
344247,2014,84.91337856,20,individual_heating,12,0,0
344247,2014,84.91337856,10,individual_heating,20,0,17
344690,2014,84.91337856,22,individual_heating,20,0,17
345132,2007,141.1197178,11,individual_heating,16,2,10
345132,2007,128.8565165,26,individual_heating,16,2,10
345132,2007,157.0061376,5,individual_heating,5,1,5
345132,2006,161.9299987,8,individual_heating,11,0,7
345132,2014,101.4501197,18,individual_heating,20,0,17
345132,2013,84.5417664,7,individual_heating,14,1,11
345132,2013,84.5417664,20,individual_heating,14,1,11
345132,2013,84.5417664,8,individual_heating,14,1,11
345132,2013,84.5417664,11,individual_heating,14,1,11
345132,2009,107.7675264,18,individual_heating,5,1,5
345132,2007,80.63983872,7,individual_heating,16,2,10
345132,2007,80.63983872,21,individual_heating,16,2,10
345132,1986,127.9274861,1,central_heating,27,1,6
345132,2013,84.26305728,31,individual_heating,14,1,11
345132,1993,163.6022534,7,individual_heating,20,0,17
345132,2013,84.5417664,21,individual_heating,14,1,11
345132,2014,84.91337856,21,individual_heating,20,0,17
345132,2014,84.91337856,26,individual_heating,20,0,17
345132,2014,84.91337856,15,individual_heating,20,0,17
345132,2007,80.63983872,8,individual_heating,16,2,10
345132,2014,84.91337856,23,individual_heating,20,0,17
345132,2007,80.63983872,20,individual_heating,16,2,10
345132,2015,84.91337856,4,individual_heating,10,0,11
345132,2007,102.4720531,26,individual_heating,10,1,8
345132,1986,166.8538598,1,central_heating,27,1,6
345902,2007,152.6396947,11,individual_heating,16,2,10
346017,2007,128.8565165,28,individual_heating,16,2,10
346017,2006,191.0086502,15,individual_heating,11,0,7
346017,2007,128.8565165,17,individual_heating,16,2,10
346017,2007,128.8565165,26,individual_heating,16,2,10
346017,2007,128.8565165,26,individual_heating,16,2,10
346017,2007,128.8565165,20,individual_heating,16,2,10
346017,2007,128.8565165,24,individual_heating,16,2,10
346017,2014,84.5417664,9,individual_heating,20,0,17
346902,2006,133.5016685,26,individual_heating,11,0,7
346902,2013,84.5417664,5,individual_heating,14,1,11
346902,2013,84.5417664,12,individual_heating,14,1,11
346902,2014,84.5417664,8,individual_heating,20,0,17
346902,2008,84.91337856,18,individual_heating,14,1,9
347345,2007,152.6396947,2,individual_heating,16,2,10
347530,2007,179.1170611,6,individual_heating,16,2,10
347787,2007,123.9326554,10,individual_heating,5,1,5
347787,2007,123.9326554,17,individual_heating,5,1,5
347787,2007,157.0061376,11,individual_heating,5,1,5
347787,2007,123.9326554,10,individual_heating,5,1,5
347787,2007,123.9326554,14,individual_heating,5,1,5
347787,2007,123.9326554,12,individual_heating,5,1,5
347787,2007,80.63983872,26,individual_heating,16,2,10
347787,2007,80.63983872,7,individual_heating,16,2,10
347982,2007,152.6396947,6,individual_heating,16,2,10
348283,2007,179.1170611,5,individual_heating,16,2,10
348672,2007,137.7752083,3,individual_heating,5,1,5
348672,2007,137.7752083,3,individual_heating,5,1,5
348672,2007,137.7752083,4,individual_heating,5,1,5
348672,2007,137.7752083,5,individual_heating,5,1,5
348672,2007,128.8565165,38,individual_heating,16,2,10
348672,2007,137.7752083,5,individual_heating,5,1,5
348672,2007,137.7752083,4,individual_heating,5,1,5
348672,2007,137.7752083,3,individual_heating,5,1,5
348672,2007,128.8565165,43,individual_heating,16,2,10
348672,2007,128.8565165,42,individual_heating,16,2,10
348672,2007,128.8565165,43,individual_heating,16,2,10
348672,2007,134.1519898,3,individual_heating,5,1,5
348672,2007,137.7752083,4,individual_heating,5,1,5
348672,2007,123.9326554,7,individual_heating,5,1,5
348672,2007,80.63983872,17,individual_heating,16,2,10
349115,2007,152.6396947,25,individual_heating,16,2,10
349557,2006,191.0086502,12,individual_heating,11,0,7
349557,2007,128.8565165,23,individual_heating,16,2,10
349557,2007,152.6396947,18,individual_heating,16,2,10
349557,2006,161.9299987,16,individual_heating,11,0,7
349557,2006,133.5016685,24,individual_heating,11,0,7
349557,2007,131.8294138,19,individual_heating,10,1,8
349557,2013,84.5417664,11,individual_heating,14,1,11
349557,2006,106.745593,18,individual_heating,11,0,7
349557,2007,80.63983872,20,individual_heating,16,2,10
349557,2014,84.91337856,5,individual_heating,12,0,0
349557,2014,84.5417664,21,individual_heating,20,0,17
349557,2014,84.91337856,14,individual_heating,20,0,17
349557,2015,84.5417664,2,individual_heating,24,1,5
349557,2014,84.91337856,5,individual_heating,12,0,0
349557,2007,80.63983872,17,individual_heating,16,2,10
349557,2015,84.5417664,2,individual_heating,24,1,5
349557,2014,84.91337856,21,individual_heating,20,0,17
349557,2014,84.5417664,20,individual_heating,20,0,17
349557,2007,102.4720531,28,individual_heating,10,1,8
349557,2014,84.26305728,20,individual_heating,20,0,17
349557,2008,84.91337856,24,individual_heating,14,1,9
349557,2008,84.91337856,13,individual_heating,14,1,9
349557,2007,80.63983872,16,individual_heating,16,2,10
350008,2007,152.6396947,31,individual_heating,16,2,10
350442,2013,84.5417664,8,individual_heating,14,1,11
350442,2007,80.63983872,13,individual_heating,16,2,10
350884,2014,84.5417664,16,individual_heating,20,0,17
351247,2007,179.1170611,5,individual_heating,16,2,10
351327,2013,84.5417664,11,individual_heating,14,1,11
351327,1986,127.9274861,7,central_heating,27,1,6
351327,2014,84.5417664,3,individual_heating,20,0,17
351769,2007,128.8565165,41,individual_heating,16,2,10
351769,1993,217.1144045,17,individual_heating,20,0,17
352212,2006,106.745593,15,individual_heating,11,0,7
352212,2013,84.26305728,15,individual_heating,14,1,11
352212,1993,163.6022534,21,individual_heating,20,0,17
352212,2013,84.5417664,4,individual_heating,14,1,11
353097,2007,128.8565165,8,individual_heating,16,2,10
353097,2007,137.7752083,17,individual_heating,5,1,5
353097,2006,191.0086502,2,individual_heating,11,0,7
353097,2013,84.26305728,12,individual_heating,14,1,11
353097,2014,84.91337856,28,individual_heating,20,0,17
353097,2006,110.7404237,10,individual_heating,11,0,11
353716,2007,152.6396947,12,individual_heating,16,2,10
353716,2013,84.26305728,32,individual_heating,14,1,11
353938,2013,84.5417664,10,individual_heating,14,1,11
353982,2007,126.9055526,21,individual_heating,10,1,8
353982,2007,152.6396947,26,individual_heating,16,2,10
353982,2007,128.8565165,37,individual_heating,16,2,10
353982,2007,128.8565165,39,individual_heating,16,2,10
353982,2006,191.0086502,16,individual_heating,11,0,7
353982,2007,152.6396947,2,individual_heating,16,2,10
353982,2007,157.0061376,19,individual_heating,5,1,5
353982,2007,128.8565165,19,individual_heating,16,2,10
353982,2007,128.8565165,35,individual_heating,16,2,10
353982,2007,141.1197178,11,individual_heating,16,2,10
353982,2007,128.8565165,19,individual_heating,16,2,10
353982,2007,152.6396947,5,individual_heating,16,2,10
